VendaID,ProdutoID,ValorVenda,DataVenda,LocalizacaoCliente,ClienteID,Nome,Idade,Localizacao,PreferenciaProduto
303,154,42.7,2024-06-19,Aragão Paulista,303,Diogo Brito,71,Aragão Paulista,Roupas
304,106,81.54,2023-12-16,Cunha,218,Alícia Abreu,49,Cunha,Eletrodomésticos
304,106,81.54,2023-12-16,Cunha,258,Julia Martins,79,Cunha,Eletrodomésticos
304,106,81.54,2023-12-16,Cunha,304,Luiz Gustavo Teixeira,67,Cunha,Roupas
304,106,81.54,2023-12-16,Cunha,435,Catarina Siqueira,76,Cunha,Roupas
304,106,81.54,2023-12-16,Cunha,566,Sr. Bernardo Jesus,76,Cunha,Eletrônicos
304,106,81.54,2023-12-16,Cunha,780,Josué Moreira,43,Cunha,Eletrônicos
304,106,81.54,2023-12-16,Cunha,966,Maria Julia Pinto,50,Cunha,Eletrodomésticos
305,197,33.17,2023-11-22,Albuquerque do Galho,305,Ana Cecília Novais,34,Albuquerque do Galho,Eletrodomésticos
306,198,68.98,2023-11-19,da Cunha de Andrade,306,Otto Vieira,54,da Cunha de Andrade,Eletrônicos
307,182,82.96,2024-01-18,Mendonça,27,Aylla Fonseca,45,Mendonça,Eletrônicos
307,182,82.96,2024-01-18,Mendonça,221,Dr. João Miguel Ribeiro,65,Mendonça,Eletrodomésticos
307,182,82.96,2024-01-18,Mendonça,307,Júlia Correia,29,Mendonça,Livros
307,182,82.96,2024-01-18,Mendonça,358,Pedro Henrique Macedo,78,Mendonça,Eletrodomésticos
307,182,82.96,2024-01-18,Mendonça,837,Pietra Azevedo,27,Mendonça,Roupas
308,130,65.54,2024-09-13,Guerra,20,Luiz Otávio Teixeira,75,Guerra,Roupas
308,130,65.54,2024-09-13,Guerra,280,Srta. Maria Teixeira,47,Guerra,Roupas
308,130,65.54,2024-09-13,Guerra,308,Luiz Felipe Ramos,71,Guerra,Jogos
308,130,65.54,2024-09-13,Guerra,455,Luiz Felipe Sales,47,Guerra,Eletrodomésticos
308,130,65.54,2024-09-13,Guerra,500,Alícia Pires,50,Guerra,Eletrônicos
308,130,65.54,2024-09-13,Guerra,562,Gustavo Henrique Almeida,75,Guerra,Roupas
308,130,65.54,2024-09-13,Guerra,597,Guilherme Nunes,74,Guerra,Roupas
308,130,65.54,2024-09-13,Guerra,716,Letícia Melo,33,Guerra,Eletrônicos
308,130,65.54,2024-09-13,Guerra,798,João Lucas da Cruz,41,Guerra,Eletrodomésticos
309,124,79.92,2024-07-10,Borges,111,Eduardo da Rocha,36,Borges,Eletrônicos
309,124,79.92,2024-07-10,Borges,128,Sophie Nogueira,40,Borges,Eletrodomésticos
309,124,79.92,2024-07-10,Borges,155,Srta. Olivia da Rocha,70,Borges,Roupas
309,124,79.92,2024-07-10,Borges,309,Sr. Bryan Pacheco,70,Borges,Livros
309,124,79.92,2024-07-10,Borges,406,Heitor Cardoso,66,Borges,Roupas
309,124,79.92,2024-07-10,Borges,451,Sr. Luigi da Mota,46,Borges,Eletrodomésticos
309,124,79.92,2024-07-10,Borges,530,Julia Freitas,37,Borges,Roupas
309,124,79.92,2024-07-10,Borges,945,João Guilherme Vasconcelos,60,Borges,Eletrônicos
310,144,76.28,2024-04-16,Silveira de Jesus,310,Heloísa Cardoso,74,Silveira de Jesus,Jogos
311,110,85.06,2024-03-28,da Cunha dos Dourados,311,Oliver Leão,31,da Cunha dos Dourados,Eletrônicos
311,110,85.06,2024-03-28,da Cunha dos Dourados,326,Cauã Cavalcante,78,da Cunha dos Dourados,Livros
312,125,43.28,2023-12-12,Fonseca,224,Lunna Costa,49,Fonseca,Eletrodomésticos
312,125,43.28,2023-12-12,Fonseca,227,Gael Henrique Abreu,57,Fonseca,Jogos
312,125,43.28,2023-12-12,Fonseca,312,Luara Albuquerque,55,Fonseca,Jogos
312,125,43.28,2023-12-12,Fonseca,545,Esther Carvalho,53,Fonseca,Eletrodomésticos
312,125,43.28,2023-12-12,Fonseca,774,Oliver Cirino,28,Fonseca,Eletrodomésticos
312,125,43.28,2023-12-12,Fonseca,792,Sr. Dom Andrade,32,Fonseca,Jogos
313,126,2.06,2024-09-04,Moraes de Rezende,313,Henrique Mendonça,46,Moraes de Rezende,Eletrodomésticos
314,196,0.49,2024-01-30,Nunes,314,Maria Helena Carvalho,58,Nunes,Eletrodomésticos
314,196,0.49,2024-01-30,Nunes,324,Olívia Sales,80,Nunes,Roupas
314,196,0.49,2024-01-30,Nunes,457,João Vitor Cavalcante,47,Nunes,Livros
314,196,0.49,2024-01-30,Nunes,593,Carolina Rezende,57,Nunes,Roupas
314,196,0.49,2024-01-30,Nunes,807,Vicente Viana,39,Nunes,Roupas
314,196,0.49,2024-01-30,Nunes,897,Alexandre Rodrigues,72,Nunes,Livros
314,196,0.49,2024-01-30,Nunes,947,Mariana Martins,40,Nunes,Livros
315,153,85.88,2024-03-12,Souza de Castro,315,Matteo Caldeira,34,Souza de Castro,Eletrodomésticos
316,161,94.5,2024-01-03,Albuquerque,279,Isaque Fonseca,34,Albuquerque,Roupas
316,161,94.5,2024-01-03,Albuquerque,316,Ayla Barros,80,Albuquerque,Eletrodomésticos
316,161,94.5,2024-01-03,Albuquerque,329,Maitê Melo,38,Albuquerque,Roupas
316,161,94.5,2024-01-03,Albuquerque,474,Arthur Gabriel Moreira,80,Albuquerque,Jogos
316,161,94.5,2024-01-03,Albuquerque,939,Erick Porto,29,Albuquerque,Livros
317,190,42.28,2024-07-10,Rodrigues Grande,317,Sophie Farias,74,Rodrigues Grande,Roupas
318,136,19.48,2024-05-04,da Luz da Praia,318,Ana Sophia Albuquerque,64,da Luz da Praia,Eletrodomésticos
319,121,67.19,2024-08-03,Pinto de Goiás,319,Milena da Rosa,79,Pinto de Goiás,Eletrodomésticos
320,133,68.28,2024-08-29,Brito,320,Murilo Guerra,80,Brito,Jogos
320,133,68.28,2024-08-29,Brito,680,Gael Henrique Carvalho,62,Brito,Eletrônicos
320,133,68.28,2024-08-29,Brito,896,Allana Andrade,63,Brito,Eletrodomésticos
320,133,68.28,2024-08-29,Brito,938,Alice Sá,62,Brito,Eletrodomésticos
321,170,92.49,2024-07-08,Farias,12,Rodrigo Fonseca,41,Farias,Roupas
321,170,92.49,2024-07-08,Farias,162,Nicole Moura,49,Farias,Jogos
321,170,92.49,2024-07-08,Farias,321,Sra. Cecília Borges,35,Farias,Roupas
321,170,92.49,2024-07-08,Farias,357,Gabriel Freitas,32,Farias,Eletrodomésticos
321,170,92.49,2024-07-08,Farias,382,Maria Laura Lopes,71,Farias,Eletrodomésticos
321,170,92.49,2024-07-08,Farias,645,Maria Flor da Rosa,67,Farias,Eletrônicos
321,170,92.49,2024-07-08,Farias,743,Sr. Guilherme Lopes,60,Farias,Roupas
322,191,78.02,2024-08-06,Fogaça de Goiás,322,Enzo Peixoto,37,Fogaça de Goiás,Eletrodomésticos
323,145,77.91,2024-01-11,Ramos de Lima,323,Sr. Antônio da Rosa,31,Ramos de Lima,Jogos
324,180,45.54,2024-04-08,Nunes,314,Maria Helena Carvalho,58,Nunes,Eletrodomésticos
324,180,45.54,2024-04-08,Nunes,324,Olívia Sales,80,Nunes,Roupas
324,180,45.54,2024-04-08,Nunes,457,João Vitor Cavalcante,47,Nunes,Livros
324,180,45.54,2024-04-08,Nunes,593,Carolina Rezende,57,Nunes,Roupas
324,180,45.54,2024-04-08,Nunes,807,Vicente Viana,39,Nunes,Roupas
324,180,45.54,2024-04-08,Nunes,897,Alexandre Rodrigues,72,Nunes,Livros
324,180,45.54,2024-04-08,Nunes,947,Mariana Martins,40,Nunes,Livros
325,112,7.1,2024-08-16,Pinto,84,Carlos Eduardo Vieira,55,Pinto,Jogos
325,112,7.1,2024-08-16,Pinto,325,Felipe Azevedo,69,Pinto,Eletrodomésticos
325,112,7.1,2024-08-16,Pinto,553,Cecilia Sousa,38,Pinto,Eletrodomésticos
325,112,7.1,2024-08-16,Pinto,615,Maria Vitória Castro,45,Pinto,Livros
325,112,7.1,2024-08-16,Pinto,809,Nicole Ribeiro,18,Pinto,Roupas
326,103,14.09,2024-02-11,da Cunha dos Dourados,311,Oliver Leão,31,da Cunha dos Dourados,Eletrônicos
326,103,14.09,2024-02-11,da Cunha dos Dourados,326,Cauã Cavalcante,78,da Cunha dos Dourados,Livros
327,113,16.7,2024-05-15,Câmara dos Dourados,327,Manuela da Costa,76,Câmara dos Dourados,Eletrônicos
328,136,57.82,2023-10-17,Souza da Prata,328,Dr. Cauê Macedo,23,Souza da Prata,Roupas
329,127,40.64,2024-04-18,Albuquerque,279,Isaque Fonseca,34,Albuquerque,Roupas
329,127,40.64,2024-04-18,Albuquerque,316,Ayla Barros,80,Albuquerque,Eletrodomésticos
329,127,40.64,2024-04-18,Albuquerque,329,Maitê Melo,38,Albuquerque,Roupas
329,127,40.64,2024-04-18,Albuquerque,474,Arthur Gabriel Moreira,80,Albuquerque,Jogos
329,127,40.64,2024-04-18,Albuquerque,939,Erick Porto,29,Albuquerque,Livros
330,155,50.72,2023-10-26,Garcia,41,Levi Ramos,27,Garcia,Roupas
330,155,50.72,2023-10-26,Garcia,330,Ravi Lucca Cardoso,77,Garcia,Eletrodomésticos
330,155,50.72,2023-10-26,Garcia,355,Gabriel Costela,28,Garcia,Eletrônicos
330,155,50.72,2023-10-26,Garcia,477,Juan Porto,77,Garcia,Livros
330,155,50.72,2023-10-26,Garcia,586,Fernando Guerra,70,Garcia,Eletrônicos
330,155,50.72,2023-10-26,Garcia,689,Leandro Novaes,65,Garcia,Jogos
331,150,33.17,2023-10-22,Camargo,8,Isaac Farias,59,Camargo,Roupas
331,150,33.17,2023-10-22,Camargo,85,Rafael Casa Grande,45,Camargo,Jogos
331,150,33.17,2023-10-22,Camargo,88,Evelyn Barbosa,44,Camargo,Eletrônicos
331,150,33.17,2023-10-22,Camargo,223,Ágatha Vasconcelos,63,Camargo,Livros
331,150,33.17,2023-10-22,Camargo,331,Sra. Juliana Fernandes,80,Camargo,Livros
332,108,29.96,2024-06-23,Nascimento do Norte,332,Ana Julia Nogueira,25,Nascimento do Norte,Eletrodomésticos
333,129,74.51,2023-12-06,Correia,60,Natália Jesus,36,Correia,Eletrodomésticos
333,129,74.51,2023-12-06,Correia,172,Antonella Farias,34,Correia,Jogos
333,129,74.51,2023-12-06,Correia,333,Manuela das Neves,36,Correia,Eletrônicos
333,129,74.51,2023-12-06,Correia,409,Evelyn Araújo,30,Correia,Jogos
333,129,74.51,2023-12-06,Correia,900,Enzo Gonçalves,51,Correia,Livros
334,190,31.75,2024-06-01,Câmara,334,Ester Moraes,56,Câmara,Eletrônicos
334,190,31.75,2024-06-01,Câmara,813,Maria Julia Gonçalves,36,Câmara,Jogos
334,190,31.75,2024-06-01,Câmara,982,Bella Pereira,30,Câmara,Eletrônicos
335,134,76.86,2024-06-01,da Paz dos Dourados,335,Benício Cavalcanti,61,da Paz dos Dourados,Livros
335,134,76.86,2024-06-01,da Paz dos Dourados,894,Maria Helena Rezende,29,da Paz dos Dourados,Eletrônicos
336,178,35.08,2024-05-01,Ribeiro,336,Yago Borges,18,Ribeiro,Livros
336,178,35.08,2024-05-01,Ribeiro,350,Henry Cirino,79,Ribeiro,Livros
336,178,35.08,2024-05-01,Ribeiro,535,Luísa Pinto,40,Ribeiro,Roupas
336,178,35.08,2024-05-01,Ribeiro,551,Augusto Araújo,42,Ribeiro,Jogos
336,178,35.08,2024-05-01,Ribeiro,765,Vitor Gabriel Macedo,78,Ribeiro,Roupas
337,197,15.55,2023-12-18,Martins,159,Arthur Gabriel Castro,28,Martins,Eletrônicos
337,197,15.55,2023-12-18,Martins,278,Fernanda Borges,49,Martins,Eletrodomésticos
337,197,15.55,2023-12-18,Martins,337,Sra. Sarah Nogueira,42,Martins,Jogos
337,197,15.55,2023-12-18,Martins,433,Alícia Freitas,42,Martins,Jogos
337,197,15.55,2023-12-18,Martins,537,Leonardo Castro,71,Martins,Livros
337,197,15.55,2023-12-18,Martins,623,Alícia Pereira,61,Martins,Jogos
337,197,15.55,2023-12-18,Martins,756,Luiz Henrique Borges,60,Martins,Eletrônicos
337,197,15.55,2023-12-18,Martins,853,Manuela Lopes,18,Martins,Livros
337,197,15.55,2023-12-18,Martins,934,Elisa Cavalcanti,79,Martins,Roupas
338,110,78.17,2024-04-26,Novaes,170,Emanuelly Cunha,41,Novaes,Eletrônicos
338,110,78.17,2024-04-26,Novaes,338,Josué Camargo,33,Novaes,Livros
338,110,78.17,2024-04-26,Novaes,396,Dra. Agatha da Cunha,58,Novaes,Livros
338,110,78.17,2024-04-26,Novaes,404,Dra. Juliana Aragão,80,Novaes,Jogos
338,110,78.17,2024-04-26,Novaes,714,Dante Andrade,54,Novaes,Livros
338,110,78.17,2024-04-26,Novaes,808,Mariana Novaes,54,Novaes,Jogos
339,197,19.9,2024-07-05,Alves de Goiás,339,Miguel Costela,74,Alves de Goiás,Roupas
340,121,94.74,2023-10-17,Sales,340,Davi Luiz Costela,19,Sales,Livros
340,121,94.74,2023-10-17,Sales,446,Ana Cecília Mendonça,49,Sales,Eletrodomésticos
341,105,21.75,2023-11-17,Monteiro de Monteiro,341,Esther Câmara,42,Monteiro de Monteiro,Livros
342,154,41.87,2024-07-06,da Mata,133,Alana Casa Grande,80,da Mata,Livros
342,154,41.87,2024-07-06,da Mata,276,Melissa Silva,21,da Mata,Roupas
342,154,41.87,2024-07-06,da Mata,342,Raul Gomes,80,da Mata,Roupas
342,154,41.87,2024-07-06,da Mata,438,Amanda Ribeiro,27,da Mata,Roupas
342,154,41.87,2024-07-06,da Mata,504,Vicente Garcia,20,da Mata,Roupas
342,154,41.87,2024-07-06,da Mata,703,Felipe Gomes,56,da Mata,Jogos
342,154,41.87,2024-07-06,da Mata,844,Fernando da Luz,38,da Mata,Jogos
343,118,49.81,2024-03-19,Cavalcanti do Oeste,343,Ana Vitória Brito,73,Cavalcanti do Oeste,Eletrônicos
344,181,66.3,2024-08-04,Barros,42,Dra. Laís Rios,28,Barros,Livros
344,181,66.3,2024-08-04,Barros,344,Paulo Dias,73,Barros,Livros
344,181,66.3,2024-08-04,Barros,893,Nathan Silva,63,Barros,Jogos
344,181,66.3,2024-08-04,Barros,936,Enzo Viana,59,Barros,Livros
345,119,8.96,2024-10-01,Aragão,103,Maria Helena Aparecida,49,Aragão,Eletrônicos
345,119,8.96,2024-10-01,Aragão,345,Raul Lopes,36,Aragão,Eletrônicos
345,119,8.96,2024-10-01,Aragão,520,Ryan das Neves,26,Aragão,Livros
345,119,8.96,2024-10-01,Aragão,608,Maria Julia Leão,22,Aragão,Eletrodomésticos
345,119,8.96,2024-10-01,Aragão,775,Sr. Ravi da Costa,79,Aragão,Livros
345,119,8.96,2024-10-01,Aragão,978,Lorenzo Siqueira,80,Aragão,Livros
346,175,66.7,2024-04-22,Rodrigues do Galho,346,Léo Rodrigues,52,Rodrigues do Galho,Eletrodomésticos
347,158,3.16,2024-09-14,Barbosa de Souza,347,Ayla Martins,33,Barbosa de Souza,Roupas
348,178,18.57,2024-07-11,Cunha do Campo,348,Sra. Jade Caldeira,77,Cunha do Campo,Eletrodomésticos
348,178,18.57,2024-07-11,Cunha do Campo,993,Otto Santos,51,Cunha do Campo,Roupas
349,142,79.32,2024-07-27,Pereira,24,Sr. Lucas Viana,74,Pereira,Eletrônicos
349,142,79.32,2024-07-27,Pereira,297,Sra. Ana Júlia Monteiro,54,Pereira,Livros
349,142,79.32,2024-07-27,Pereira,349,Luiz Fernando Teixeira,55,Pereira,Roupas
349,142,79.32,2024-07-27,Pereira,465,Srta. Laura Monteiro,53,Pereira,Livros
349,142,79.32,2024-07-27,Pereira,558,Maria Pires,76,Pereira,Livros
349,142,79.32,2024-07-27,Pereira,814,Joaquim Rios,64,Pereira,Jogos
349,142,79.32,2024-07-27,Pereira,923,Luana Fogaça,69,Pereira,Eletrodomésticos
350,142,96.63,2024-04-04,Ribeiro,336,Yago Borges,18,Ribeiro,Livros
350,142,96.63,2024-04-04,Ribeiro,350,Henry Cirino,79,Ribeiro,Livros
350,142,96.63,2024-04-04,Ribeiro,535,Luísa Pinto,40,Ribeiro,Roupas
350,142,96.63,2024-04-04,Ribeiro,551,Augusto Araújo,42,Ribeiro,Jogos
350,142,96.63,2024-04-04,Ribeiro,765,Vitor Gabriel Macedo,78,Ribeiro,Roupas
351,178,64.5,2023-12-23,Nascimento do Campo,351,Mariah Correia,67,Nascimento do Campo,Roupas
352,180,23.04,2024-09-09,Fogaça,277,Lucas Borges,44,Fogaça,Jogos
352,180,23.04,2024-09-09,Fogaça,282,Arthur Gabriel Montenegro,38,Fogaça,Livros
352,180,23.04,2024-09-09,Fogaça,352,Maria Eduarda Costela,33,Fogaça,Jogos
352,180,23.04,2024-09-09,Fogaça,373,Luísa Siqueira,25,Fogaça,Eletrônicos
352,180,23.04,2024-09-09,Fogaça,592,Natália Montenegro,69,Fogaça,Eletrônicos
352,180,23.04,2024-09-09,Fogaça,614,Valentina Almeida,53,Fogaça,Eletrodomésticos
352,180,23.04,2024-09-09,Fogaça,707,Allana da Costa,31,Fogaça,Livros
353,156,64.82,2024-03-07,Siqueira,38,Sra. Ayla Souza,67,Siqueira,Eletrônicos
353,156,64.82,2024-03-07,Siqueira,123,Bruna Azevedo,75,Siqueira,Jogos
353,156,64.82,2024-03-07,Siqueira,199,Yago Araújo,47,Siqueira,Roupas
353,156,64.82,2024-03-07,Siqueira,353,Eduardo Martins,26,Siqueira,Eletrônicos
353,156,64.82,2024-03-07,Siqueira,838,Yan da Conceição,36,Siqueira,Eletrodomésticos
353,156,64.82,2024-03-07,Siqueira,977,Erick Fogaça,30,Siqueira,Livros
354,111,34.59,2024-01-31,Garcia Verde,354,Maya Duarte,33,Garcia Verde,Livros
355,181,84.16,2023-10-10,Garcia,41,Levi Ramos,27,Garcia,Roupas
355,181,84.16,2023-10-10,Garcia,330,Ravi Lucca Cardoso,77,Garcia,Eletrodomésticos
355,181,84.16,2023-10-10,Garcia,355,Gabriel Costela,28,Garcia,Eletrônicos
355,181,84.16,2023-10-10,Garcia,477,Juan Porto,77,Garcia,Livros
355,181,84.16,2023-10-10,Garcia,586,Fernando Guerra,70,Garcia,Eletrônicos
355,181,84.16,2023-10-10,Garcia,689,Leandro Novaes,65,Garcia,Jogos
356,118,7.59,2024-03-13,Garcia Paulista,356,Joaquim Camargo,37,Garcia Paulista,Livros
356,118,7.59,2024-03-13,Garcia Paulista,463,Rebeca Novais,54,Garcia Paulista,Jogos
357,196,66.83,2024-07-13,Farias,12,Rodrigo Fonseca,41,Farias,Roupas
357,196,66.83,2024-07-13,Farias,162,Nicole Moura,49,Farias,Jogos
357,196,66.83,2024-07-13,Farias,321,Sra. Cecília Borges,35,Farias,Roupas
357,196,66.83,2024-07-13,Farias,357,Gabriel Freitas,32,Farias,Eletrodomésticos
357,196,66.83,2024-07-13,Farias,382,Maria Laura Lopes,71,Farias,Eletrodomésticos
357,196,66.83,2024-07-13,Farias,645,Maria Flor da Rosa,67,Farias,Eletrônicos
357,196,66.83,2024-07-13,Farias,743,Sr. Guilherme Lopes,60,Farias,Roupas
358,129,43.63,2024-04-21,Mendonça,27,Aylla Fonseca,45,Mendonça,Eletrônicos
358,129,43.63,2024-04-21,Mendonça,221,Dr. João Miguel Ribeiro,65,Mendonça,Eletrodomésticos
358,129,43.63,2024-04-21,Mendonça,307,Júlia Correia,29,Mendonça,Livros
358,129,43.63,2024-04-21,Mendonça,358,Pedro Henrique Macedo,78,Mendonça,Eletrodomésticos
358,129,43.63,2024-04-21,Mendonça,837,Pietra Azevedo,27,Mendonça,Roupas
359,117,13.98,2024-08-28,da Paz,359,Sr. Gael Henrique Pires,39,da Paz,Jogos
359,117,13.98,2024-08-28,da Paz,848,Maria Liz Novais,31,da Paz,Roupas
360,180,29.54,2023-10-31,Farias Verde,360,Luana Martins,42,Farias Verde,Eletrônicos
360,180,29.54,2023-10-31,Farias Verde,420,Ana Nascimento,52,Farias Verde,Eletrodomésticos
361,123,78.95,2023-12-27,Nogueira,91,Srta. Ana Luiza Lopes,70,Nogueira,Eletrônicos
361,123,78.95,2023-12-27,Nogueira,163,Ágatha da Mota,46,Nogueira,Livros
361,123,78.95,2023-12-27,Nogueira,215,Anna Liz Barros,43,Nogueira,Eletrodomésticos
361,123,78.95,2023-12-27,Nogueira,244,Bruna Ferreira,58,Nogueira,Jogos
361,123,78.95,2023-12-27,Nogueira,361,Zoe Aparecida,47,Nogueira,Eletrodomésticos
361,123,78.95,2023-12-27,Nogueira,374,Liam Sampaio,47,Nogueira,Livros
361,123,78.95,2023-12-27,Nogueira,401,Dr. Gustavo Henrique Araújo,80,Nogueira,Eletrodomésticos
361,123,78.95,2023-12-27,Nogueira,505,Enzo Gabriel Camargo,29,Nogueira,Eletrônicos
361,123,78.95,2023-12-27,Nogueira,684,Brayan Teixeira,73,Nogueira,Jogos
362,183,77.19,2024-01-17,Monteiro,95,Olívia Porto,54,Monteiro,Livros
362,183,77.19,2024-01-17,Monteiro,362,Isis Cavalcanti,25,Monteiro,Livros
362,183,77.19,2024-01-17,Monteiro,413,Luísa da Cunha,46,Monteiro,Eletrodomésticos
362,183,77.19,2024-01-17,Monteiro,556,Pedro Henrique Moreira,78,Monteiro,Roupas
362,183,77.19,2024-01-17,Monteiro,648,Jade Casa Grande,43,Monteiro,Roupas
362,183,77.19,2024-01-17,Monteiro,710,Pietro Costa,50,Monteiro,Eletrodomésticos
363,103,2.85,2024-04-28,Moura,363,Emanuel Fogaça,79,Moura,Eletrônicos
363,103,2.85,2024-04-28,Moura,365,João Vitor Garcia,64,Moura,Roupas
363,103,2.85,2024-04-28,Moura,383,Cauã Moreira,73,Moura,Eletrônicos
363,103,2.85,2024-04-28,Moura,386,Dr. Breno Teixeira,21,Moura,Livros
363,103,2.85,2024-04-28,Moura,415,Raquel Sousa,29,Moura,Livros
363,103,2.85,2024-04-28,Moura,563,Enzo Gabriel Jesus,68,Moura,Livros
363,103,2.85,2024-04-28,Moura,567,Dr. Juan Rios,63,Moura,Jogos
363,103,2.85,2024-04-28,Moura,598,Daniela Santos,46,Moura,Eletrônicos
363,103,2.85,2024-04-28,Moura,669,Letícia Nascimento,37,Moura,Livros
363,103,2.85,2024-04-28,Moura,958,João Gabriel Correia,76,Moura,Jogos
364,158,88.54,2024-05-13,Cavalcante,185,Lucas Montenegro,63,Cavalcante,Eletrodomésticos
364,158,88.54,2024-05-13,Cavalcante,216,Antonella das Neves,58,Cavalcante,Livros
364,158,88.54,2024-05-13,Cavalcante,364,Renan Nunes,40,Cavalcante,Eletrodomésticos
364,158,88.54,2024-05-13,Cavalcante,466,Ana Lívia Sá,31,Cavalcante,Jogos
364,158,88.54,2024-05-13,Cavalcante,983,Anthony Oliveira,70,Cavalcante,Livros
365,133,51.85,2024-07-22,Moura,363,Emanuel Fogaça,79,Moura,Eletrônicos
365,133,51.85,2024-07-22,Moura,365,João Vitor Garcia,64,Moura,Roupas
365,133,51.85,2024-07-22,Moura,383,Cauã Moreira,73,Moura,Eletrônicos
365,133,51.85,2024-07-22,Moura,386,Dr. Breno Teixeira,21,Moura,Livros
365,133,51.85,2024-07-22,Moura,415,Raquel Sousa,29,Moura,Livros
365,133,51.85,2024-07-22,Moura,563,Enzo Gabriel Jesus,68,Moura,Livros
365,133,51.85,2024-07-22,Moura,567,Dr. Juan Rios,63,Moura,Jogos
365,133,51.85,2024-07-22,Moura,598,Daniela Santos,46,Moura,Eletrônicos
365,133,51.85,2024-07-22,Moura,669,Letícia Nascimento,37,Moura,Livros
365,133,51.85,2024-07-22,Moura,958,João Gabriel Correia,76,Moura,Jogos
366,106,76.8,2024-08-01,Caldeira,366,Isabella Mendonça,79,Caldeira,Eletrodomésticos
366,106,76.8,2024-08-01,Caldeira,819,Asafe da Rosa,74,Caldeira,Livros
367,135,53.57,2024-08-06,Pacheco,367,Calebe Cirino,30,Pacheco,Eletrodomésticos
367,135,53.57,2024-08-06,Pacheco,641,João Lucas Pacheco,56,Pacheco,Livros
367,135,53.57,2024-08-06,Pacheco,805,Sra. Rebeca da Cruz,43,Pacheco,Eletrodomésticos
367,135,53.57,2024-08-06,Pacheco,973,Gael Henrique Macedo,24,Pacheco,Eletrônicos
368,102,46.66,2024-08-08,da Mota,80,Nicole Souza,18,da Mota,Jogos
368,102,46.66,2024-08-08,da Mota,114,Sr. Pedro da Mota,72,da Mota,Eletrodomésticos
368,102,46.66,2024-08-08,da Mota,174,Otto Barros,28,da Mota,Jogos
368,102,46.66,2024-08-08,da Mota,266,Ana Lívia Fogaça,32,da Mota,Eletrônicos
368,102,46.66,2024-08-08,da Mota,368,Benjamim Gonçalves,18,da Mota,Eletrônicos
368,102,46.66,2024-08-08,da Mota,488,Henry Montenegro,43,da Mota,Eletrônicos
368,102,46.66,2024-08-08,da Mota,508,Carlos Eduardo Martins,59,da Mota,Eletrodomésticos
368,102,46.66,2024-08-08,da Mota,546,Liam Pinto,62,da Mota,Livros
368,102,46.66,2024-08-08,da Mota,650,Dr. Marcelo Gonçalves,33,da Mota,Jogos
368,102,46.66,2024-08-08,da Mota,788,Ester da Paz,40,da Mota,Roupas
368,102,46.66,2024-08-08,da Mota,797,Sr. Theo Abreu,18,da Mota,Eletrodomésticos
368,102,46.66,2024-08-08,da Mota,986,Daniel Moura,63,da Mota,Eletrônicos
369,174,75.7,2024-08-07,Barbosa de Gomes,369,Lara Freitas,75,Barbosa de Gomes,Eletrodomésticos
370,129,39.25,2024-01-11,Santos,301,Joana Costela,41,Santos,Eletrodomésticos
370,129,39.25,2024-01-11,Santos,370,Calebe das Neves,62,Santos,Jogos
370,129,39.25,2024-01-11,Santos,589,Mariane Cavalcante,25,Santos,Eletrodomésticos
370,129,39.25,2024-01-11,Santos,600,Arthur Gabriel Lima,35,Santos,Roupas
370,129,39.25,2024-01-11,Santos,859,João Guilherme da Cruz,27,Santos,Jogos
370,129,39.25,2024-01-11,Santos,950,Kamilly da Conceição,57,Santos,Jogos
371,122,19.18,2024-03-07,Jesus dos Dourados,371,João Guilherme Cavalcante,64,Jesus dos Dourados,Eletrônicos
372,148,78.54,2024-01-17,Porto,78,Diego Teixeira,31,Porto,Roupas
372,148,78.54,2024-01-17,Porto,372,Zoe Fernandes,23,Porto,Eletrônicos
372,148,78.54,2024-01-17,Porto,573,Yasmin Montenegro,24,Porto,Jogos
372,148,78.54,2024-01-17,Porto,721,Davi Miguel Correia,33,Porto,Eletrodomésticos
372,148,78.54,2024-01-17,Porto,799,Davi Aparecida,47,Porto,Eletrônicos
372,148,78.54,2024-01-17,Porto,963,Jade Garcia,70,Porto,Eletrônicos
